Matricula,Periodo de Ingresso,Forma de Ingresso,Curriculo,Estado Civil,Sexo,Idade Aproximada no Ingresso,Cor,Cota,Status,Tipo de Evasao,Periodo de Evasao
120110597,20201,SISU,2017,Solteiro,MASCULINO,20,Parda,L6,ATIVO,REGULAR,-
113210095,20132,VESTIBULAR  ENEM,1999,Solteiro,MASCULINO,23,Branca,-,INATIVO,CANCELADO REPROVOU TODAS POR FALTAS,2014.1
118210735,20182,SISU,2017,Solteiro,MASCULINO,18,Parda,L2,INATIVO,GRADUADO,2023.2
121210166,20212,SISU,2017,Solteiro,MASCULINO,18,Branca,-,INATIVO,CANCELAMENTO POR ABANDONO,2022.1
121111333,20211,SISU,2017,Solteiro,MASCULINO,22,Parda,L2,ATIVO,REGULAR,-
121110071,20211,SISU,2017,Solteiro,MASCULINO,19,Parda,-,ATIVO,REGULAR,-
119210010,20192,SISU,2017,Solteiro,MASCULINO,19,Parda,-,INATIVO,GRADUADO,2023.2
118110614,20181,SISU,2017,Solteiro,MASCULINO,19,Parda,L6,INATIVO,GRADUADO,2022.1
121111728,20211,SISU,2017,Solteiro,MASCULINO,19,Branca,L1,ATIVO,REGULAR,-
119110770,20191,SISU,2017,Solteiro,MASCULINO,18,Branca,L5,INATIVO,GRADUADO,2023.2
118112068,20181,SISU,2017,Solteiro,FEMININO,18,Parda,L1,INATIVO,GRADUADO,2023.2
118110320,20181,SISU,2017,Solteiro,MASCULINO,19,Branca,-,INATIVO,CANCELAMENTO P SOLICITACAO ALUNO,2020.2
120111763,20201,SISU,2017,Solteiro,MASCULINO,20,Parda,L1,INATIVO,CANCELAMENTO POR ABANDONO,2020.2
118110984,20181,SISU,2017,Solteiro,MASCULINO,19,Parda,L2,INATIVO,GRADUADO,2024.1
119210212,20192,SISU,2017,Solteiro,MASCULINO,18,Parda,L2,INATIVO,CANCELAMENTO POR ABANDONO,2021.2
119110716,20191,SISU,2017,Solteiro,MASCULINO,17,Branca,L1,INATIVO,CANCELAMENTO P SOLICITACAO ALUNO,2019.1
121110220,20211,SISU,2017,Solteiro,MASCULINO,18,Parda,-,ATIVO,REGULAR,-
119210153,20192,SISU,2017,Solteiro,MASCULINO,18,Branca,-,INATIVO,CANCELADO 3 REPROV MESMA DISCIPLINA,2022.2
120110501,20201,SISU,2017,Solteiro,MASCULINO,19,Parda,L2,ATIVO,REGULAR,-
119210366,20192,SISU,2017,Solteiro,MASCULINO,18,Branca,-,ATIVO,REGULAR,-
120210322,20202,SISU,2017,Solteiro,MASCULINO,19,Branca,L1,ATIVO,REGULAR,-
121210486,20212,SISU,2017,Solteiro,FEMININO,18,Preta,L2,INATIVO,CANCELADO 3 REPROV MESMA DISCIPLINA,2024.1
118210134,20182,SISU,2017,Solteiro,MASCULINO,18,Branca,-,INATIVO,CANCELAMENTO POR ABANDONO,2023.2
121211086,20212,SISU,2017,Solteiro,MASCULINO,18,Parda,L6,INATIVO,CANCELAMENTO POR ABANDONO,2022.1
119210706,20192,SISU,2017,Solteiro,MASCULINO,21,Parda,L2,INATIVO,GRADUADO,2023.2
121110138,20211,SISU,2017,Solteiro,MASCULINO,19,Branca,-,INATIVO,CANCELAMENTO POR ABANDONO,2021.2
120110442,20201,SISU,2017,Solteiro,MASCULINO,18,Parda,L2,ATIVO,REGULAR,-
119111008,20191,SISU,2017,Solteiro,MASCULINO,18,Parda,L2,INATIVO,GRADUADO,2024.1
121210472,20212,SISU,2017,Solteiro,MASCULINO,20,Parda,L2,ATIVO,REGULAR,-
121210058,20212,SISU,2017,Solteiro,MASCULINO,18,Branca,-,INATIVO,CANCELADO 3 REPROV MESMA DISCIPLINA,2024.1
120110562,20201,SISU,2017,Solteiro,FEMININO,18,Parda,L6,INATIVO,CANCELAMENTO P SOLICITACAO ALUNO,2021.1
119110512,20191,SISU,2017,Solteiro,MASCULINO,18,Parda,L2,INATIVO,GRADUADO,2023.1
120210568,20202,SISU,2017,Solteiro,MASCULINO,18,Parda,L5,ATIVO,REGULAR,-
120211048,20202,SISU,2017,Solteiro,MASCULINO,19,Parda,L6,INATIVO,CANCELAMENTO POR ABANDONO,2021.1
119110268,20191,SISU,2017,Solteiro,FEMININO,17,Branca,-,INATIVO,GRADUADO,2023.2
118111344,20181,SISU,2017,Solteiro,MASCULINO,18,Preta,L2,INATIVO,GRADUADO,2023.1
118210844,20182,SISU,2017,Solteiro,MASCULINO,18,Parda,L2,INATIVO,GRADUADO,2022.2
120210123,20202,SISU,2017,Solteiro,MASCULINO,18,Branca,-,INATIVO,CANCELAMENTO POR ABANDONO,2022.2
119210326,20192,SISU,2017,Solteiro,MASCULINO,18,Parda,L1,INATIVO,GRADUADO,2023.2
120210348,20202,SISU,2017,Solteiro,MASCULINO,19,Branca,L5,INATIVO,CANCELAMENTO POR ABANDONO,2023.1
121110759,20211,SISU,2017,Solteiro,MASCULINO,18,Parda,L5,ATIVO,REGULAR,-
120110412,20201,SISU,2017,Solteiro,MASCULINO,19,Parda,-,ATIVO,REGULAR,-
120110380,20201,SISU,2017,Solteiro,MASCULINO,17,Branca,-,INATIVO,GRADUADO,2024.2
118110162,20181,SISU,2017,Solteiro,MASCULINO,18,Branca,-,INATIVO,GRADUADO,2021.2
120211073,20202,SISU,2017,Solteiro,MASCULINO,19,Branca,L1,INATIVO,CANCELADO 3 REPROV MESMA DISCIPLINA,2023.2
120210220,20202,SISU,2017,Solteiro,MASCULINO,19,Parda,L2,ATIVO,REGULAR,-
121110391,20211,SISU,2017,Solteiro,MASCULINO,20,Branca,-,ATIVO,REGULAR,-
120210532,20202,SISU,2017,Solteiro,MASCULINO,17,Branca,L1,ATIVO,REGULAR,-
119111098,20191,SISU,2017,Solteiro,MASCULINO,22,Branca,L1,INATIVO,GRADUADO,2023.2
120210257,20202,SISU,2017,Solteiro,MASCULINO,18,Parda,L6,INATIVO,CANCELADO REPROVOU TODAS POR FALTAS,2023.1
119110256,20191,SISU,2017,Solteiro,MASCULINO,18,Branca,-,INATIVO,GRADUADO,2023.2
118110521,20181,SISU,2017,Solteiro,MASCULINO,20,Parda,L2,INATIVO,GRADUADO,2022.1
120110785,20201,SISU,2017,Solteiro,MASCULINO,19,Parda,L5,ATIVO,REGULAR,-
119110510,20191,SISU,2017,Solteiro,MASCULINO,19,Parda,L2,INATIVO,GRADUADO,2024.1
119111440,20191,SISU,2017,Solteiro,MASCULINO,18,Branca,-,INATIVO,GRADUADO,2023.1
118210967,20182,REOPCAO,2017,Solteiro,MASCULINO,22,Branca,-,INATIVO,CANCELAMENTO POR ABANDONO,2024.2
119210321,20192,SISU,2017,Solteiro,FEMININO,17,Branca,L1,INATIVO,GRADUADO,2023.1
118110815,20181,SISU,2017,Solteiro,MASCULINO,18,Branca,-,INATIVO,GRADUADO,2022.1
119211125,20192,SISU,2017,Solteiro,FEMININO,19,Parda,L6,ATIVO,REGULAR,-
120110518,20201,SISU,2017,Solteiro,FEMININO,18,Parda,L2,ATIVO,REGULAR,-
120210334,20202,SISU,2017,Solteiro,MASCULINO,18,Branca,L5,INATIVO,CANCELAMENTO P SOLICITACAO ALUNO,2021.1
120110204,20201,SISU,2017,Solteiro,MASCULINO,18,Parda,-,ATIVO,REGULAR,-
120110012,20201,SISU,2017,Solteiro,MASCULINO,17,Branca,-,INATIVO,GRADUADO,2024.1
120210943,20202,SISU,2017,Solteiro,MASCULINO,19,Parda,L2,INATIVO,CANCELAMENTO P SOLICITACAO ALUNO,2020.2
121110617,20211,SISU,2017,Solteiro,FEMININO,19,Parda,L6,INATIVO,CANCELAMENTO POR ABANDONO,2022.2
121210309,20212,SISU,2017,Solteiro,MASCULINO,21,Parda,L1,INATIVO,CANCELAMENTO POR ABANDONO,2022.2
120210059,20202,SISU,2017,Solteiro,MASCULINO,18,Parda,-,ATIVO,REGULAR,-
120210513,20202,SISU,2017,Solteiro,MASCULINO,18,Parda,L6,ATIVO,REGULAR,-
120110707,20201,SISU,2017,Solteiro,FEMININO,18,Branca,L1,ATIVO,REGULAR,-
119110971,20191,SISU,2017,Solteiro,MASCULINO,18,Parda,L2,INATIVO,CANCELAMENTO POR ABANDONO,2021.1
120210483,20202,SISU,2017,Solteiro,FEMININO,18,Parda,L2,ATIVO,REGULAR,-
119210567,20192,SISU,2017,Solteiro,MASCULINO,20,Parda,L6,INATIVO,CANCELAMENTO POR ABANDONO,2022.2
118210485,20182,SISU,2017,Solteiro,MASCULINO,18,Branca,-,INATIVO,CANCELAMENTO P SOLICITACAO ALUNO,2018.2
120111313,20201,SISU,2017,Solteiro,FEMININO,19,Parda,L2,INATIVO,CANCELAMENTO POR ABANDONO,2022.1
121210070,20212,SISU,2017,Solteiro,MASCULINO,19,Branca,-,INATIVO,CANCELAMENTO POR ABANDONO,2022.1
119210141,20192,SISU,2017,Solteiro,FEMININO,18,Parda,-,ATIVO,REGULAR,-
121110444,20211,SISU,2017,Solteiro,FEMININO,19,Parda,L2,ATIVO,REGULAR,-
121110247,20211,SISU,2017,Solteiro,FEMININO,17,Branca,-,ATIVO,REGULAR,-
121110090,20211,SISU,2017,Solteiro,MASCULINO,18,Branca,-,ATIVO,REGULAR,-
121111104,20211,SISU,2017,Solteiro,MASCULINO,18,Branca,L5,ATIVO,REGULAR,-
121110711,20211,SISU,2017,Solteiro,MASCULINO,19,Branca,L1,INATIVO,CANCELAMENTO P SOLICITACAO ALUNO,2021.1
121110343,20211,SISU,2017,Solteiro,MASCULINO,18,Branca,-,ATIVO,REGULAR,-
121210254,20212,SISU,2017,Solteiro,FEMININO,19,Parda,L6,ATIVO,REGULAR,-
121110521,20211,SISU,2017,Solteiro,MASCULINO,18,Parda,L2,INATIVO,CANCELAMENTO P SOLICITACAO ALUNO,2021.1
118210610,20182,SISU,2017,Solteiro,MASCULINO,19,Branca,L1,INATIVO,GRADUADO,2023.1
121110408,20211,SISU,2017,Solteiro,MASCULINO,18,Parda,-,ATIVO,REGULAR,-
121210526,20212,SISU,2017,Solteiro,MASCULINO,18,Parda,L6,INATIVO,CANCELAMENTO POR ABANDONO,2022.1
121110361,20211,SISU,2017,Solteiro,MASCULINO,18,Branca,-,ATIVO,REGULAR,-
120211188,20202,VESTIBULAR  ENEM,2017,Solteiro,MASCULINO,20,Parda,L2,ATIVO,REGULAR,-
121110387,20211,SISU,2017,Solteiro,MASCULINO,19,Branca,-,ATIVO,REGULAR,-
119110401,20191,SISU,2017,Solteiro,MASCULINO,19,Branca,-,ATIVO,REGULAR,-
120210537,20202,SISU,2017,Solteiro,MASCULINO,20,Parda,L1,ATIVO,REGULAR,-
121110517,20211,SISU,2017,Solteiro,MASCULINO,20,Parda,L2,ATIVO,REGULAR,-
113210413,20132,VESTIBULAR  ENEM,1999,Solteiro,MASCULINO,19,Parda,L6,INATIVO,CANCELADO 3 REPROV MESMA DISCIPLINA,2016.2
120110894,20201,SISU,2017,Solteiro,FEMININO,18,Branca,-,ATIVO,REGULAR,-
114210230,20142,SISU,1999,Solteiro,MASCULINO,18,Parda,L2,INATIVO,CANCELAMENTO P SOLICITACAO ALUNO,2015.1
120210269,20202,SISU,2017,Casado,MASCULINO,59,Preta,L14,INATIVO,CANCELADO 3 REPROV MESMA DISCIPLINA,2022.2
114211137,20142,SISU,1999,Solteiro,MASCULINO,18,Branca,-,INATIVO,CANCELAMENTO POR ABANDONO,2015.2
120210290,20202,SISU,2017,Solteiro,MASCULINO,20,Parda,L9,ATIVO,REGULAR,-
113210614,20132,VESTIBULAR  ENEM,1999,Solteiro,MASCULINO,20,Branca,-,INATIVO,GRADUADO,2017.2
119210821,20192,SISU,2017,Solteiro,MASCULINO,18,Parda,L6,INATIVO,GRADUADO,2024.1
112210867,20122,VESTIBULAR  ENEM,1999,Casado,MASCULINO,47,Parda,-,INATIVO,CANCELAMENTO POR ABANDONO,2013.1
114210221,20142,SISU,1999,Casado,MASCULINO,50,Branca,-,INATIVO,CANCELADO REPROVOU TODAS POR FALTAS,2015.2
114211271,20142,TRANSFERENCIA,1999,Solteiro,MASCULINO,21,Branca,-,INATIVO,CANCELAMENTO POR ABANDONO,2015.2
118110511,20181,SISU,2017,Solteiro,MASCULINO,20,Parda,L2,INATIVO,CANCELADO 3 REPROV MESMA DISCIPLINA,2024.1
120110679,20201,SISU,2017,Solteiro,MASCULINO,23,Branca,L1,INATIVO,GRADUADO,2024.2
119110551,20191,SISU,2017,Solteiro,MASCULINO,20,Parda,L6,INATIVO,GRADUADO,2024.1
120111374,20201,SISU,2017,Solteiro,MASCULINO,18,Branca,L1,INATIVO,CANCELAMENTO POR ABANDONO,2022.2
118210091,20182,SISU,2017,Solteiro,MASCULINO,18,Parda,-,INATIVO,CANCELAMENTO POR ABANDONO,2020.2
118110363,20181,SISU,2017,Solteiro,MASCULINO,22,Branca,-,INATIVO,GRADUADO,2022.1
119110789,20191,TRANSFERENCIA,2017,Solteiro,MASCULINO,24,Branca,-,INATIVO,GRADUADO,2021.2
119110609,20191,SISU,2017,Solteiro,MASCULINO,23,Parda,L6,INATIVO,GRADUADO,2024.1
119210311,20192,SISU,2017,Solteiro,MASCULINO,19,Branca,L1,ATIVO,REGULAR,-
114211133,20142,SISU,1999,Solteiro,FEMININO,18,Branca,L1,INATIVO,CANCELAMENTO P SOLICITACAO ALUNO,2014.2
114111356,20141,VESTIBULAR  ENEM,1999,Solteiro,MASCULINO,18,Parda,-,INATIVO,CANCELAMENTO POR ABANDONO,2014.2
112210454,20122,VESTIBULAR  ENEM,1999,Solteiro,MASCULINO,18,Branca,-,INATIVO,CANCELAMENTO POR ABANDONO,2014.1
121110792,20211,SISU,2017,Solteiro,MASCULINO,18,Branca,-,ATIVO,REGULAR,-
112110943,20121,VESTIBULAR  ENEM,1999,Solteiro,MASCULINO,18,Branca,-,INATIVO,GRADUADO,2016.1
119210396,20192,SISU,2017,Solteiro,MASCULINO,18,Parda,-,INATIVO,GRADUADO,2023.2
120110021,20201,SISU,2017,Solteiro,MASCULINO,18,Parda,-,INATIVO,GRADUADO,2024.2
118110209,20181,SISU,2017,Solteiro,FEMININO,18,Branca,-,INATIVO,GRADUADO,2023.1
119110782,20191,SISU,2017,Solteiro,MASCULINO,24,Branca,L5,INATIVO,CANCELAMENTO POR ABANDONO,2020.2
118110145,20181,SISU,2017,Solteiro,MASCULINO,22,Branca,-,INATIVO,GRADUADO,2020.2
119110034,20191,SISU,2017,Solteiro,MASCULINO,17,Branca,-,INATIVO,GRADUADO,2023.2
118210230,20182,SISU,2017,Solteiro,MASCULINO,21,Parda,L2,INATIVO,CANCELAMENTO POR ABANDONO,2021.1
120210954,20202,SISU,2017,Solteiro,MASCULINO,19,Parda,L2,ATIVO,REGULAR,-
119110434,20191,SISU,2017,Solteiro,MASCULINO,22,Preta,L2,ATIVO,REGULAR,-
118110276,20181,SISU,2017,Solteiro,MASCULINO,21,Amarela,-,INATIVO,GRADUADO,2022.1
121111093,20211,SISU,2017,Solteiro,MASCULINO,21,Branca,L5,ATIVO,REGULAR,-
119110292,20191,SISU,2017,Solteiro,MASCULINO,18,Branca,-,INATIVO,GRADUADO,2023.1
118110494,20181,SISU,2017,Solteiro,MASCULINO,18,Preta,L2,INATIVO,CANCELADO 3 REPROV MESMA DISCIPLINA,2023.1
118210631,20182,SISU,2017,Solteiro,MASCULINO,19,Branca,L5,INATIVO,CANCELAMENTO P SOLICITACAO ALUNO,2020.1
118110342,20181,SISU,2017,Solteiro,MASCULINO,20,Branca,-,INATIVO,GRADUADO,2024.1
120210318,20202,SISU,2017,Solteiro,MASCULINO,17,Branca,L1,INATIVO,CANCELAMENTO POR ABANDONO,2024.1
118110175,20181,SISU,2017,Solteiro,MASCULINO,18,Branca,-,INATIVO,GRADUADO,2022.1
114110453,20141,VESTIBULAR  ENEM,1999,Solteiro,MASCULINO,18,Branca,-,INATIVO,GRADUADO,2018.1
119210744,20192,SISU,2017,Solteiro,MASCULINO,19,Branca,L1,INATIVO,CANCELAMENTO POR ABANDONO,2022.1
112150916,20121,CONVENIO PEC-G,1999,Solteiro,MASCULINO,21,N? declarada,-,INATIVO,CANCELADO 3 REPROV MESMA DISCIPLINA,2014.1
119111145,20191,SISU,2017,Solteiro,MASCULINO,18,Branca,L5,ATIVO,REGULAR,-
114211199,20142,SISU,1999,Solteiro,MASCULINO,19,Parda,-,INATIVO,CANCELADO 3 REPROV MESMA DISCIPLINA,2016.1
119110238,20191,SISU,2017,-,MASCULINO,18,N? declarada,-,INATIVO,CANCELADO REPROVOU TODAS POR FALTAS,2019.2
119210741,20192,SISU,2017,Solteiro,MASCULINO,18,Branca,L1,INATIVO,CANCELAMENTO POR ABANDONO,2023.2
113210609,20132,VESTIBULAR  ENEM,1999,Solteiro,MASCULINO,18,Branca,-,INATIVO,CANCELADO REPROVOU TODAS POR FALTAS,2015.2
120110295,20201,SISU,2017,Solteiro,MASCULINO,24,Branca,-,INATIVO,GRADUADO,2023.2
119210872,20192,SISU,2017,Solteiro,MASCULINO,19,Parda,L6,INATIVO,GRADUADO,2024.2
121110396,20211,SISU,2017,Solteiro,MASCULINO,23,Branca,-,ATIVO,REGULAR,-
120110190,20201,SISU,2017,Solteiro,FEMININO,18,Branca,-,ATIVO,REGULAR,-
120111043,20201,SISU,2017,Solteiro,MASCULINO,22,Parda,L2,INATIVO,CANCELAMENTO POR ABANDONO,2022.2
118210525,20182,SISU,2017,Solteiro,FEMININO,20,Parda,L2,INATIVO,GRADUADO,2022.1
121210497,20212,SISU,2017,Solteiro,MASCULINO,20,Parda,L6,INATIVO,CANCELAMENTO POR ABANDONO,2022.2
118210278,20182,SISU,2017,Solteiro,MASCULINO,19,Parda,L6,ATIVO,REGULAR,-
118110333,20181,SISU,2017,Solteiro,MASCULINO,18,Branca,-,INATIVO,CANCELAMENTO POR ABANDONO,2024.2
118110579,20181,SISU,2017,Solteiro,MASCULINO,19,Parda,L6,INATIVO,GRADUADO,2022.1
118111726,20181,TRANSFERENCIA,2017,Solteiro,MASCULINO,19,Branca,-,INATIVO,GRADUADO,2022.1
119110608,20191,SISU,2017,Solteiro,MASCULINO,19,Parda,L6,ATIVO,REGULAR,-
121210596,20212,SISU,2017,Solteiro,MASCULINO,18,Parda,-,INATIVO,CANCELAMENTO POR ABANDONO,2023.1
118111333,20181,SISU,2017,Solteiro,MASCULINO,19,Preta,L2,INATIVO,CANCELADO 3 REPROV MESMA DISCIPLINA,2022.2
120210035,20202,SISU,2017,Solteiro,MASCULINO,24,Branca,-,ATIVO,REGULAR,-
118110629,20181,SISU,2017,Solteiro,MASCULINO,18,Parda,L14,INATIVO,CANCELADO REPROVOU TODAS POR FALTAS,2020.1
118211047,20182,SISU,2017,Solteiro,MASCULINO,19,Branca,L1,INATIVO,CANCELAMENTO P SOLICITACAO ALUNO,2019.1
118210628,20182,SISU,2017,Solteiro,MASCULINO,21,Branca,L1,INATIVO,GRADUADO,2023.1
119210414,20192,SISU,2017,Solteiro,FEMININO,17,Parda,-,INATIVO,GRADUADO,2024.1
119111160,20191,SISU,2017,Solteiro,MASCULINO,22,Branca,L5,ATIVO,REGULAR,-
118210273,20182,SISU,2017,Solteiro,MASCULINO,20,Parda,L6,INATIVO,GRADUADO,2023.2
118210451,20182,SISU,2017,Solteiro,MASCULINO,22,Parda,-,INATIVO,CANCELAMENTO POR ABANDONO,2022.1
118110659,20181,SISU,2017,Solteiro,MASCULINO,20,Parda,L10,INATIVO,CANCELADO 3 REPROV MESMA DISCIPLINA,2019.2
120210169,20202,SISU,2017,Solteiro,MASCULINO,21,Branca,-,INATIVO,GRADUADO,2024.2
118210579,20182,SISU,2017,Solteiro,FEMININO,18,Parda,L6,INATIVO,CANCELAMENTO P SOLICITACAO ALUNO,2020.1
120210560,20202,SISU,2017,Solteiro,MASCULINO,18,Parda,L5,ATIVO,REGULAR,-
119110732,20191,SISU,2017,Solteiro,MASCULINO,20,Branca,L1,ATIVO,REGULAR,-
119210450,20192,SISU,2017,Solteiro,FEMININO,19,Branca,-,INATIVO,GRADUADO,2024.1
120210147,20202,SISU,2017,Solteiro,FEMININO,18,Parda,-,ATIVO,REGULAR,-
118110739,20181,SISU,2017,Solteiro,MASCULINO,18,Branca,L1,INATIVO,GRADUADO,2023.2
120210464,20202,SISU,2017,Solteiro,MASCULINO,19,Parda,L2,INATIVO,CANCELAMENTO POR ABANDONO,2023.1
121111355,20211,SISU,2017,Solteiro,FEMININO,19,Parda,L6,INATIVO,CANCELAMENTO P SOLICITACAO ALUNO,2022.2
118110246,20181,SISU,2017,Solteiro,MASCULINO,17,Preta,-,INATIVO,GRADUADO,2022.1
118210140,20182,SISU,2017,Solteiro,MASCULINO,19,Parda,-,ATIVO,REGULAR,-
121111034,20211,SISU,2017,Solteiro,FEMININO,22,Parda,L6,ATIVO,REGULAR,-
118110673,20181,SISU,2017,Solteiro,MASCULINO,20,Parda,L13,INATIVO,CANCELAMENTO POR ABANDONO,2021.2
118110869,20181,SISU,2017,Solteiro,MASCULINO,18,Parda,-,INATIVO,CANCELAMENTO POR ABANDONO,2020.1
120111516,20201,TRANSFERENCIA EX-OFFICIO,2017,Solteiro,MASCULINO,22,Parda,-,ATIVO,REGULAR,-
118210758,20182,SISU,2017,Solteiro,MASCULINO,18,Parda,L6,INATIVO,CANCELAMENTO P SOLICITACAO ALUNO,2020.2
121110319,20211,SISU,2017,Solteiro,MASCULINO,18,Parda,-,ATIVO,REGULAR,-
120210388,20202,SISU,2017,Solteiro,MASCULINO,20,Branca,-,INATIVO,GRADUADO,2024.1
118110394,20181,SISU,2017,Solteiro,FEMININO,19,Branca,-,INATIVO,CANCELADO REPROVOU TODAS POR FALTAS,2019.1
120210166,20202,SISU,2017,Solteiro,MASCULINO,20,Preta,-,INATIVO,CANCELAMENTO POR ABANDONO,2024.2
119210426,20192,SISU,2017,Solteiro,FEMININO,21,Branca,-,INATIVO,GRADUADO,2023.2
118210258,20182,SISU,2017,Solteiro,MASCULINO,17,Parda,L6,INATIVO,GRADUADO,2023.2
120210359,20202,SISU,2017,Solteiro,MASCULINO,21,Branca,-,ATIVO,REGULAR,-
120111032,20201,SISU,2017,Solteiro,FEMININO,20,Parda,L2,INATIVO,GRADUADO,2023.2
118111063,20181,SISU,2017,Solteiro,MASCULINO,20,Parda,L2,ATIVO,REGULAR,-
119111153,20191,SISU,2017,Solteiro,MASCULINO,18,Branca,L5,INATIVO,GRADUADO,2023.2
118210280,20182,SISU,2017,Solteiro,MASCULINO,17,Parda,L6,INATIVO,CANCELADO REPROVOU TODAS POR FALTAS,2019.1
121210718,20212,SISU,2017,Solteiro,FEMININO,19,Branca,L5,ATIVO,REGULAR,-
119210344,20192,SISU,2017,Solteiro,FEMININO,19,Branca,L5,INATIVO,GRADUADO,2024.1
119210987,20192,REOPCAO,2017,Solteiro,MASCULINO,19,Branca,-,ATIVO,REGULAR,-
118210357,20182,SISU,2017,Solteiro,MASCULINO,18,Branca,L5,INATIVO,GRADUADO,2023.2
119110454,20191,SISU,2017,Solteiro,MASCULINO,19,Parda,L2,INATIVO,GRADUADO,2023.2
121210376,20212,SISU,2017,Solteiro,MASCULINO,18,Branca,-,ATIVO,REGULAR,-
119210338,20192,SISU,2017,Solteiro,MASCULINO,20,Parda,L5,ATIVO,REGULAR,-
120210140,20202,SISU,2017,Solteiro,MASCULINO,18,Branca,-,ATIVO,REGULAR,-
120210646,20202,SISU,2017,Solteiro,FEMININO,19,Parda,L6,ATIVO,REGULAR,-
121110513,20211,SISU,2017,Solteiro,MASCULINO,18,Parda,L2,ATIVO,REGULAR,-
120210575,20202,SISU,2017,Solteiro,MASCULINO,17,Branca,L5,INATIVO,GRADUADO,2024.2
121210550,20212,SISU,2017,Solteiro,MASCULINO,19,Amarela,L1,ATIVO,REGULAR,-
120110458,20201,SISU,2017,Solteiro,MASCULINO,18,Parda,L2,INATIVO,CANCELADO 3 REPROV MESMA DISCIPLINA,2023.1
120210478,20202,SISU,2017,Solteiro,MASCULINO,18,Parda,L2,INATIVO,CANCELADO 3 REPROV MESMA DISCIPLINA,2023.2
111110896,20111,VESTIBULAR  ENEM,1999,Casado,MASCULINO,42,Parda,-,INATIVO,CANCELAMENTO POR ABANDONO,2012.2
119111241,20191,SISU,2017,Solteiro,MASCULINO,23,Parda,L2,INATIVO,CANCELADO REPROVOU TODAS POR FALTAS,2023.2
121111765,20211,CONVENIO PEC-G,2017,Solteiro,FEMININO,28,Preta,-,INATIVO,TRANSFERIDO PARA OUTRA IES,2023.1
118110295,20181,SISU,2017,Solteiro,MASCULINO,47,Parda,-,INATIVO,CANCELAMENTO POR ABANDONO,2020.2
121210538,20212,SISU,2017,Solteiro,MASCULINO,19,Branca,L1,ATIVO,REGULAR,-
119110399,20191,SISU,2017,Solteiro,MASCULINO,19,Parda,-,INATIVO,GRADUADO,2024.1
113210758,20132,VESTIBULAR  ENEM,1999,Casado,MASCULINO,43,Branca,-,INATIVO,CANCELADO REPROVOU TODAS POR FALTAS,2014.1
