CODE;MATRICULA;DISCIPLINA;CREDITO;HORAS;PERIODO;ID_CLASS;NOTA;SITUACAO;ESTADO
122110294;1307169;L?NGUA PORTUGUESA;4;60;2022.1;2;8.6;APROVADO;NORMAL
122110294;1411167;PROGRAMA??O I;4;60;2022.1;2;4.2;REPROVADO_POR_NOTA;NORMAL
122110294;1411174;INTRODU??O ? COMPUTA??O;4;60;2022.1;2;7.3;APROVADO;NORMAL
122110294;1411180;LABORAT?RIO DE PROGRAMA??O I;4;60;2022.1;3;4.2;REPROVADO_POR_NOTA;NORMAL
122110294;1411311;FUND DE MATEM?TICA P/ C.DA COMPUTA??O I;4;60;2022.1;2;8.5;APROVADO;NORMAL
122110294;1109126;C?LCULO DIFERENCIAL E INTEGRAL I;4;60;2022.2;8;8.8;APROVADO;NORMAL
122110294;1305219;DIREITO E CIDADANIA;4;60;2022.2;2;9.3;APROVADO;NORMAL
122110294;1411167;PROGRAMA??O I;4;60;2022.2;3;5.4;APROVADO;NORMAL
122110294;1411180;LABORAT?RIO DE PROGRAMA??O I;4;60;2022.2;3;5.4;APROVADO;NORMAL
122110294;1411312;FUND DE MATEM?TICA P/ C.DA COMPUTA??O II;4;60;2022.2;1;5.2;APROVADO;NORMAL
122110294;1109131;C?LCULO DIFERENCIAL E INTEGRAL II;4;60;2023.1;4;3.7;REPROVADO_POR_NOTA;NORMAL
122110294;1411168;PROGRAMA??O II;4;60;2023.1;2;6.8;APROVADO;NORMAL
122110294;1411181;LABORAT?RIO DE PROGRAMA??O II;4;60;2023.1;3;2.4;REPROVADO_POR_NOTA;NORMAL
122110294;1411304;TEORIA DOS GRAFOS;4;60;2023.1;1;8.4;APROVADO;NORMAL
122110294;1411307;L?GICA PARA COMPUTA??O;4;60;2023.1;1;7;APROVADO;NORMAL
122110294;1109131;C?LCULO DIFERENCIAL E INTEGRAL II;4;60;2023.2;4;7.4;APROVADO;NORMAL
122110294;1411171;TEORIA DA COMPUTA??O;4;60;2023.2;2;7.9;APROVADO;NORMAL
122110294;1411181;LABORAT?RIO DE PROGRAMA??O II;4;60;2023.2;3;-1;REPROVADO_POR_FALTA;NORMAL
122110294;1411190;REDES DE COMPUTADORES;4;60;2023.2;2;6.2;APROVADO;NORMAL
122110294;1109049;?LGEBRA LINEAR I;4;60;2024.1;5;-1;EM_CURSO;NORMAL
122110294;1114129;INTRODU??O ? PROBABILIDADE;4;60;2024.1;4;-1;EM_CURSO;NORMAL
122110294;1303021;ECONOMIA;4;60;2024.1;1;-1;EM_CURSO;NORMAL
122110294;1411181;LABORAT?RIO DE PROGRAMA??O II;4;60;2024.1;2;-1;EM_CURSO;NORMAL
122110294;1411316;INTELIG?NCIA ARTIFICIAL;4;60;2024.1;2;-1;EM_CURSO;NORMAL
122110308;1307169;L?NGUA PORTUGUESA;4;60;2022.1;2;8.7;APROVADO;NORMAL
122110308;1411167;PROGRAMA??O I;4;60;2022.1;2;10;APROVADO;NORMAL
122110308;1411174;INTRODU??O ? COMPUTA??O;4;60;2022.1;2;8.5;APROVADO;NORMAL
122110308;1411180;LABORAT?RIO DE PROGRAMA??O I;4;60;2022.1;1;10;APROVADO;NORMAL
122110308;1411311;FUND DE MATEM?TICA P/ C.DA COMPUTA??O I;4;60;2022.1;2;9;APROVADO;NORMAL
122110308;1109126;C?LCULO DIFERENCIAL E INTEGRAL I;4;60;2022.2;1;9.5;APROVADO;NORMAL
122110308;1305219;DIREITO E CIDADANIA;4;60;2022.2;1;9.7;APROVADO;NORMAL
122110308;1411168;PROGRAMA??O II;4;60;2022.2;2;8.8;APROVADO;NORMAL
122110308;1411181;LABORAT?RIO DE PROGRAMA??O II;4;60;2022.2;2;9.4;APROVADO;NORMAL
122110308;1411312;FUND DE MATEM?TICA P/ C.DA COMPUTA??O II;4;60;2022.2;1;9.3;APROVADO;NORMAL
122110308;1411333;PR?TICA DE ENSINO DE COMPUTA??O I;2;30;2022.2;1;10;APROVADO;NORMAL
122110308;1109049;?LGEBRA LINEAR I;4;60;2023.1;2;9.2;APROVADO;NORMAL
122110308;1411304;TEORIA DOS GRAFOS;4;60;2023.1;1;10;APROVADO;NORMAL
122110308;1411305;ESTRUTURA DE DADOS;4;60;2023.1;1;9.5;APROVADO;NORMAL
122110308;1411306;LABORATORIO DE ESTRUTURA DE DADOS;4;60;2023.1;1;9.5;APROVADO;NORMAL
122110308;1411307;L?GICA PARA COMPUTA??O;4;60;2023.1;1;9.5;APROVADO;NORMAL
122110308;1109131;C?LCULO DIFERENCIAL E INTEGRAL II;4;60;2023.2;4;7;APROVADO;NORMAL
122110308;1411171;TEORIA DA COMPUTA??O;4;60;2023.2;2;10;APROVADO;NORMAL
122110308;1411172;ESTRUTURAS DE DADOS E ALGORITMOS;4;60;2023.2;;9.5;APROVADO;NORMAL
122110308;1411179;LAB.DE ESTRUTURAS DE DADOS E ALGORITMOS;4;60;2023.2;;9.5;APROVADO;NORMAL
122110308;1411193;BANCO DE DADOS I;4;60;2023.2;1;8;APROVADO;NORMAL
122110308;1411309;PARADIGMAS DE LINGUAGEM DE PROGRAMA??O;4;60;2023.2;1;9.3;APROVADO;NORMAL
122110308;1411310;ORGANIZA??O E ARQUIT. DE COMPUTADORES;4;60;2023.2;1;9.9;APROVADO;NORMAL
122110308;1114129;INTRODU??O ? PROBABILIDADE;4;60;2024.1;4;-1;EM_CURSO;NORMAL
122110308;1411190;REDES DE COMPUTADORES;4;60;2024.1;1;-1;EM_CURSO;NORMAL
122110308;1411308;PROJETO DE SOFTWARE;4;60;2024.1;1;-1;EM_CURSO;NORMAL
122110308;1411316;INTELIG?NCIA ARTIFICIAL;4;60;2024.1;2;-1;EM_CURSO;NORMAL
122110308;1411376;PROGRAMA??O FUNCIONAL;4;60;2024.1;1;-1;EM_CURSO;NORMAL
122110312;1307169;L?NGUA PORTUGUESA;4;60;2022.1;2;8.5;APROVADO;NORMAL
122110312;1411167;PROGRAMA??O I;4;60;2022.1;2;10;APROVADO;NORMAL
122110312;1411174;INTRODU??O ? COMPUTA??O;4;60;2022.1;2;7;APROVADO;NORMAL
122110312;1411180;LABORAT?RIO DE PROGRAMA??O I;4;60;2022.1;1;10;APROVADO;NORMAL
122110312;1411311;FUND DE MATEM?TICA P/ C.DA COMPUTA??O I;4;60;2022.1;2;7.5;APROVADO;NORMAL
122110312;1109126;C?LCULO DIFERENCIAL E INTEGRAL I;4;60;2022.2;8;5;APROVADO;NORMAL
122110312;1305219;DIREITO E CIDADANIA;4;60;2022.2;2;8.7;APROVADO;NORMAL
122110312;1411168;PROGRAMA??O II;4;60;2022.2;1;7;APROVADO;NORMAL
122110312;1411181;LABORAT?RIO DE PROGRAMA??O II;4;60;2022.2;1;5;APROVADO;NORMAL
122110312;1411312;FUND DE MATEM?TICA P/ C.DA COMPUTA??O II;4;60;2022.2;1;3.2;REPROVADO_POR_NOTA;NORMAL
122110312;1109131;C?LCULO DIFERENCIAL E INTEGRAL II;4;60;2023.1;4;0.2;REPROVADO_POR_NOTA;NORMAL
122110312;1411305;ESTRUTURA DE DADOS;4;60;2023.1;1;5.2;APROVADO;NORMAL
122110312;1411306;LABORATORIO DE ESTRUTURA DE DADOS;4;60;2023.1;2;8;APROVADO;NORMAL
122110312;1411312;FUND DE MATEM?TICA P/ C.DA COMPUTA??O II;4;60;2023.1;1;4.4;REPROVADO_POR_NOTA;NORMAL
122110312;1109131;C?LCULO DIFERENCIAL E INTEGRAL II;4;60;2023.2;4;0.3;REPROVADO_POR_NOTA;NORMAL
122110312;1303021;ECONOMIA;4;60;2023.2;3;9.3;APROVADO;NORMAL
122110312;1411172;ESTRUTURAS DE DADOS E ALGORITMOS;4;60;2023.2;;5.2;APROVADO;NORMAL
122110312;1411179;LAB.DE ESTRUTURAS DE DADOS E ALGORITMOS;4;60;2023.2;;8;APROVADO;NORMAL
122110312;1411304;TEORIA DOS GRAFOS;4;60;2023.2;1;7.1;APROVADO;NORMAL
122110312;1411312;FUND DE MATEM?TICA P/ C.DA COMPUTA??O II;4;60;2023.2;2;7.2;APROVADO;NORMAL
122110312;1109049;?LGEBRA LINEAR I;4;60;2024.1;5;-1;EM_CURSO;NORMAL
122110312;1411193;BANCO DE DADOS I;4;60;2024.1;2;-1;EM_CURSO;NORMAL
122110312;1411307;L?GICA PARA COMPUTA??O;4;60;2024.1;1;-1;EM_CURSO;NORMAL
122110312;1411308;PROJETO DE SOFTWARE;4;60;2024.1;1;-1;EM_CURSO;NORMAL
122110312;1411310;ORGANIZA??O E ARQUIT. DE COMPUTADORES;4;60;2024.1;2;-1;EM_CURSO;NORMAL
122110322;1307169;L?NGUA PORTUGUESA;4;60;2022.1;1;7.9;APROVADO;NORMAL
122110322;1411167;PROGRAMA??O I;4;60;2022.1;1;7;APROVADO;NORMAL
122110322;1411174;INTRODU??O ? COMPUTA??O;4;60;2022.1;1;7.5;APROVADO;NORMAL
122110322;1411180;LABORAT?RIO DE PROGRAMA??O I;4;60;2022.1;2;7;APROVADO;NORMAL
122110322;1411311;FUND DE MATEM?TICA P/ C.DA COMPUTA??O I;4;60;2022.1;1;10;APROVADO;NORMAL
122110322;1109126;C?LCULO DIFERENCIAL E INTEGRAL I;4;60;2022.2;1;8.7;APROVADO;NORMAL
122110322;1305219;DIREITO E CIDADANIA;4;60;2022.2;2;9.3;APROVADO;NORMAL
122110322;1411168;PROGRAMA??O II;4;60;2022.2;1;8.6;APROVADO;NORMAL
122110322;1411181;LABORAT?RIO DE PROGRAMA??O II;4;60;2022.2;1;9.5;APROVADO;NORMAL
122110322;1411312;FUND DE MATEM?TICA P/ C.DA COMPUTA??O II;4;60;2022.2;1;8.4;APROVADO;NORMAL
122110322;1109049;?LGEBRA LINEAR I;4;60;2023.1;2;7.8;APROVADO;NORMAL
122110322;1109131;C?LCULO DIFERENCIAL E INTEGRAL II;4;60;2023.1;4;7.8;APROVADO;NORMAL
122110322;1411304;TEORIA DOS GRAFOS;4;60;2023.1;1;9.5;APROVADO;NORMAL
122110322;1411305;ESTRUTURA DE DADOS;4;60;2023.1;2;6.8;APROVADO;NORMAL
122110322;1411306;LABORATORIO DE ESTRUTURA DE DADOS;4;60;2023.1;1;7.5;APROVADO;NORMAL
122110322;1411307;L?GICA PARA COMPUTA??O;4;60;2023.1;1;8.9;APROVADO;NORMAL
122110322;1114129;INTRODU??O ? PROBABILIDADE;4;60;2023.2;1;9.1;APROVADO;NORMAL
122110322;1411171;TEORIA DA COMPUTA??O;4;60;2023.2;2;10;APROVADO;NORMAL
122110322;1411172;ESTRUTURAS DE DADOS E ALGORITMOS;4;60;2023.2;;6.8;APROVADO;NORMAL
122110322;1411179;LAB.DE ESTRUTURAS DE DADOS E ALGORITMOS;4;60;2023.2;;7.5;APROVADO;NORMAL
122110322;1411193;BANCO DE DADOS I;4;60;2023.2;1;9.2;APROVADO;NORMAL
122110322;1411309;PARADIGMAS DE LINGUAGEM DE PROGRAMA??O;4;60;2023.2;1;9.1;APROVADO;NORMAL
122110322;1411310;ORGANIZA??O E ARQUIT. DE COMPUTADORES;4;60;2023.2;1;10;APROVADO;NORMAL
122110322;1114222;ESTAT?STICA APLICADA;4;60;2024.1;2;-1;EM_CURSO;NORMAL
122110322;1411190;REDES DE COMPUTADORES;4;60;2024.1;1;-1;EM_CURSO;NORMAL
122110322;1411192;SISTEMAS OPERACIONAIS;4;60;2024.1;1;-1;EM_CURSO;NORMAL
122110322;1411308;PROJETO DE SOFTWARE;4;60;2024.1;1;-1;EM_CURSO;NORMAL
122110322;1411316;INTELIG?NCIA ARTIFICIAL;4;60;2024.1;2;-1;EM_CURSO;NORMAL
122110345;1307169;L?NGUA PORTUGUESA;4;60;2022.1;2;0;REPROVADO_POR_NOTA;NORMAL
122110345;1411167;PROGRAMA??O I;4;60;2022.1;2;0;REPROVADO_POR_NOTA;NORMAL
122110345;1411174;INTRODU??O ? COMPUTA??O;4;60;2022.1;2;-1;REPROVADO_POR_FALTA;NORMAL
122110345;1411180;LABORAT?RIO DE PROGRAMA??O I;4;60;2022.1;1;0;REPROVADO_POR_NOTA;NORMAL
122110345;1411311;FUND DE MATEM?TICA P/ C.DA COMPUTA??O I;4;60;2022.1;2;-1;REPROVADO_POR_FALTA;NORMAL
122110358;1411167;PROGRAMA??O I;4;60;2022.1;1;3;REPROVADO_POR_NOTA;NORMAL
122110358;1411174;INTRODU??O ? COMPUTA??O;4;60;2022.1;1;3.7;REPROVADO_POR_NOTA;NORMAL
122110358;1411180;LABORAT?RIO DE PROGRAMA??O I;4;60;2022.1;2;3;REPROVADO_POR_NOTA;NORMAL
122110358;1411311;FUND DE MATEM?TICA P/ C.DA COMPUTA??O I;4;60;2022.1;1;8.3;APROVADO;NORMAL
122110358;1109126;C?LCULO DIFERENCIAL E INTEGRAL I;4;60;2022.2;8;5.4;APROVADO;NORMAL
122110358;1411167;PROGRAMA??O I;4;60;2022.2;2;3;REPROVADO_POR_NOTA;NORMAL
122110358;1411174;INTRODU??O ? COMPUTA??O;4;60;2022.2;1;7.4;APROVADO;NORMAL
122110358;1411180;LABORAT?RIO DE PROGRAMA??O I;4;60;2022.2;2;3;REPROVADO_POR_NOTA;NORMAL
122110358;1411312;FUND DE MATEM?TICA P/ C.DA COMPUTA??O II;4;60;2022.2;1;4.3;REPROVADO_POR_NOTA;NORMAL
122110358;1109131;C?LCULO DIFERENCIAL E INTEGRAL II;4;60;2023.1;4;2.3;REPROVADO_POR_NOTA;NORMAL
122110358;1305219;DIREITO E CIDADANIA;4;60;2023.1;2;10;APROVADO;NORMAL
122110358;1411304;TEORIA DOS GRAFOS;4;60;2023.1;1;8.2;APROVADO;NORMAL
122110358;1411312;FUND DE MATEM?TICA P/ C.DA COMPUTA??O II;4;60;2023.1;1;7;APROVADO;NORMAL
122110358;1109049;?LGEBRA LINEAR I;4;60;2023.2;1;2.5;REPROVADO_POR_NOTA;NORMAL
122110358;1411167;PROGRAMA??O I;4;60;2023.2;3;5;APROVADO;NORMAL
122110358;1411180;LABORAT?RIO DE PROGRAMA??O I;4;60;2023.2;2;5;APROVADO;NORMAL
122110358;1411307;L?GICA PARA COMPUTA??O;4;60;2023.2;1;5.4;APROVADO;NORMAL
122110358;1109131;C?LCULO DIFERENCIAL E INTEGRAL II;4;60;2024.1;4;-1;EM_CURSO;NORMAL
122110358;1303021;ECONOMIA;4;60;2024.1;1;-1;EM_CURSO;NORMAL
122110358;1411168;PROGRAMA??O II;4;60;2024.1;1;-1;EM_CURSO;NORMAL
122110358;1411171;TEORIA DA COMPUTA??O;4;60;2024.1;1;-1;EM_CURSO;NORMAL
122110358;1411181;LABORAT?RIO DE PROGRAMA??O II;4;60;2024.1;2;-1;EM_CURSO;NORMAL
122110367;1307169;L?NGUA PORTUGUESA;4;60;2022.1;2;9;APROVADO;NORMAL
122110367;1411167;PROGRAMA??O I;4;60;2022.1;2;7;APROVADO;NORMAL
122110367;1411174;INTRODU??O ? COMPUTA??O;4;60;2022.1;1;6;APROVADO;NORMAL
122110367;1411180;LABORAT?RIO DE PROGRAMA??O I;4;60;2022.1;1;7;APROVADO;NORMAL
122110367;1411311;FUND DE MATEM?TICA P/ C.DA COMPUTA??O I;4;60;2022.1;2;5.4;APROVADO;NORMAL
122110367;1109126;C?LCULO DIFERENCIAL E INTEGRAL I;4;60;2022.2;1;6.2;APROVADO;NORMAL
122110367;1305219;DIREITO E CIDADANIA;4;60;2022.2;1;9.7;APROVADO;NORMAL
122110367;1411168;PROGRAMA??O II;4;60;2022.2;2;6.6;APROVADO;NORMAL
122110367;1411181;LABORAT?RIO DE PROGRAMA??O II;4;60;2022.2;2;5;APROVADO;NORMAL
122110367;1411312;FUND DE MATEM?TICA P/ C.DA COMPUTA??O II;4;60;2022.2;1;7.4;APROVADO;NORMAL
122110367;1109131;C?LCULO DIFERENCIAL E INTEGRAL II;4;60;2023.1;4;7.3;APROVADO;NORMAL
122110367;1411304;TEORIA DOS GRAFOS;4;60;2023.1;1;8.3;APROVADO;NORMAL
122110367;1411305;ESTRUTURA DE DADOS;4;60;2023.1;1;6.3;APROVADO;NORMAL
122110367;1411306;LABORATORIO DE ESTRUTURA DE DADOS;4;60;2023.1;1;7.3;APROVADO;NORMAL
122110367;1411307;L?GICA PARA COMPUTA??O;4;60;2023.1;1;8.6;APROVADO;NORMAL
122110367;1114129;INTRODU??O ? PROBABILIDADE;4;60;2023.2;1;8.3;APROVADO;NORMAL
122110367;1411171;TEORIA DA COMPUTA??O;4;60;2023.2;2;9.1;APROVADO;NORMAL
122110367;1411172;ESTRUTURAS DE DADOS E ALGORITMOS;4;60;2023.2;;6.3;APROVADO;NORMAL
122110367;1411179;LAB.DE ESTRUTURAS DE DADOS E ALGORITMOS;4;60;2023.2;;7.3;APROVADO;NORMAL
122110367;1411193;BANCO DE DADOS I;4;60;2023.2;1;7.1;APROVADO;NORMAL
122110367;1411309;PARADIGMAS DE LINGUAGEM DE PROGRAMA??O;4;60;2023.2;1;8.1;APROVADO;NORMAL
122110367;1411310;ORGANIZA??O E ARQUIT. DE COMPUTADORES;4;60;2023.2;1;7.9;APROVADO;NORMAL
122110367;1114222;ESTAT?STICA APLICADA;4;60;2024.1;2;-1;EM_CURSO;NORMAL
122110367;1411190;REDES DE COMPUTADORES;4;60;2024.1;1;-1;EM_CURSO;NORMAL
122110367;1411192;SISTEMAS OPERACIONAIS;4;60;2024.1;1;-1;EM_CURSO;NORMAL
122110367;1411308;PROJETO DE SOFTWARE;4;60;2024.1;1;-1;EM_CURSO;NORMAL
122110367;1411333;PR?TICA DE ENSINO DE COMPUTA??O I;2;30;2024.1;1;-1;EM_CURSO;NORMAL
122110367;1411345;INFORM?TICA E SOCIEDADE;4;60;2024.1;1;-1;EM_CURSO;NORMAL
122110373;1307169;L?NGUA PORTUGUESA;4;60;2022.1;1;7.7;APROVADO;NORMAL
122110373;1411167;PROGRAMA??O I;4;60;2022.1;1;7.6;APROVADO;NORMAL
122110373;1411174;INTRODU??O ? COMPUTA??O;4;60;2022.1;1;7;APROVADO;NORMAL
122110373;1411180;LABORAT?RIO DE PROGRAMA??O I;4;60;2022.1;2;7.6;APROVADO;NORMAL
122110373;1411311;FUND DE MATEM?TICA P/ C.DA COMPUTA??O I;4;60;2022.1;1;8.3;APROVADO;NORMAL
122110373;1109126;C?LCULO DIFERENCIAL E INTEGRAL I;4;60;2022.2;1;8.1;APROVADO;NORMAL
122110373;1305219;DIREITO E CIDADANIA;4;60;2022.2;2;8.7;APROVADO;NORMAL
122110373;1411168;PROGRAMA??O II;4;60;2022.2;1;8.1;APROVADO;NORMAL
122110373;1411181;LABORAT?RIO DE PROGRAMA??O II;4;60;2022.2;1;9;APROVADO;NORMAL
122110373;1411312;FUND DE MATEM?TICA P/ C.DA COMPUTA??O II;4;60;2022.2;1;7.2;APROVADO;NORMAL
122110373;1109131;C?LCULO DIFERENCIAL E INTEGRAL II;4;60;2023.1;4;-1;TRANCADO;NORMAL
122110373;1411304;TEORIA DOS GRAFOS;4;60;2023.1;1;9.4;APROVADO;NORMAL
122110373;1411305;ESTRUTURA DE DADOS;4;60;2023.1;2;9;APROVADO;NORMAL
122110373;1411306;LABORATORIO DE ESTRUTURA DE DADOS;4;60;2023.1;1;9.6;APROVADO;NORMAL
122110373;1411307;L?GICA PARA COMPUTA??O;4;60;2023.1;1;9;APROVADO;NORMAL
122110373;1109131;C?LCULO DIFERENCIAL E INTEGRAL II;4;60;2023.2;4;7.6;APROVADO;NORMAL
122110373;1411171;TEORIA DA COMPUTA??O;4;60;2023.2;2;8.3;APROVADO;NORMAL
122110373;1411172;ESTRUTURAS DE DADOS E ALGORITMOS;4;60;2023.2;;9;APROVADO;NORMAL
122110373;1411179;LAB.DE ESTRUTURAS DE DADOS E ALGORITMOS;4;60;2023.2;;9.6;APROVADO;NORMAL
122110373;1411193;BANCO DE DADOS I;4;60;2023.2;1;7;APROVADO;NORMAL
122110373;1411310;ORGANIZA??O E ARQUIT. DE COMPUTADORES;4;60;2023.2;1;9.8;APROVADO;NORMAL
122110373;1411321;ALGORITMOS AVAN?ADOS I;4;60;2023.2;1;-1;TRANCADO;NORMAL
122110373;1114129;INTRODU??O ? PROBABILIDADE;4;60;2024.1;4;-1;EM_CURSO;NORMAL
122110373;1303021;ECONOMIA;4;60;2024.1;1;-1;EM_CURSO;NORMAL
122110373;1411308;PROJETO DE SOFTWARE;4;60;2024.1;1;-1;EM_CURSO;NORMAL
122110373;1411309;PARADIGMAS DE LINGUAGEM DE PROGRAMA??O;4;60;2024.1;2;-1;EM_CURSO;NORMAL
122110373;1411316;INTELIG?NCIA ARTIFICIAL;4;60;2024.1;2;-1;EM_CURSO;NORMAL
122110373;1411333;PR?TICA DE ENSINO DE COMPUTA??O I;2;30;2024.1;1;-1;EM_CURSO;NORMAL
122110382;1307169;L?NGUA PORTUGUESA;4;60;2022.1;2;9.8;APROVADO;NORMAL
122110382;1411167;PROGRAMA??O I;4;60;2022.1;2;10;APROVADO;NORMAL
122110382;1411174;INTRODU??O ? COMPUTA??O;4;60;2022.1;1;7.8;APROVADO;NORMAL
122110382;1411180;LABORAT?RIO DE PROGRAMA??O I;4;60;2022.1;1;10;APROVADO;NORMAL
122110382;1411311;FUND DE MATEM?TICA P/ C.DA COMPUTA??O I;4;60;2022.1;2;9;APROVADO;NORMAL
122110382;1109126;C?LCULO DIFERENCIAL E INTEGRAL I;4;60;2022.2;1;8.9;APROVADO;NORMAL
122110382;1305219;DIREITO E CIDADANIA;4;60;2022.2;2;9.3;APROVADO;NORMAL
122110382;1411168;PROGRAMA??O II;4;60;2022.2;1;8.8;APROVADO;NORMAL
122110382;1411181;LABORAT?RIO DE PROGRAMA??O II;4;60;2022.2;1;9.9;APROVADO;NORMAL
122110382;1411312;FUND DE MATEM?TICA P/ C.DA COMPUTA??O II;4;60;2022.2;1;8.2;APROVADO;NORMAL
122110382;1109131;C?LCULO DIFERENCIAL E INTEGRAL II;4;60;2023.1;4;7;APROVADO;NORMAL
122110382;1411304;TEORIA DOS GRAFOS;4;60;2023.1;1;10;APROVADO;NORMAL
122110382;1411305;ESTRUTURA DE DADOS;4;60;2023.1;2;8;APROVADO;NORMAL
122110382;1411306;LABORATORIO DE ESTRUTURA DE DADOS;4;60;2023.1;2;8.9;APROVADO;NORMAL
122110382;1411307;L?GICA PARA COMPUTA??O;4;60;2023.1;1;9.3;APROVADO;NORMAL
122110382;1114129;INTRODU??O ? PROBABILIDADE;4;60;2023.2;1;8;APROVADO;NORMAL
122110382;1411171;TEORIA DA COMPUTA??O;4;60;2023.2;2;9.7;APROVADO;NORMAL
122110382;1411172;ESTRUTURAS DE DADOS E ALGORITMOS;4;60;2023.2;;8;APROVADO;NORMAL
122110382;1411179;LAB.DE ESTRUTURAS DE DADOS E ALGORITMOS;4;60;2023.2;;8.9;APROVADO;NORMAL
122110382;1411193;BANCO DE DADOS I;4;60;2023.2;1;7.3;APROVADO;NORMAL
122110382;1411309;PARADIGMAS DE LINGUAGEM DE PROGRAMA??O;4;60;2023.2;1;8.8;APROVADO;NORMAL
122110382;1411310;ORGANIZA??O E ARQUIT. DE COMPUTADORES;4;60;2023.2;1;8.8;APROVADO;NORMAL
122110382;1114222;ESTAT?STICA APLICADA;4;60;2024.1;2;-1;EM_CURSO;NORMAL
122110382;1411190;REDES DE COMPUTADORES;4;60;2024.1;1;-1;EM_CURSO;NORMAL
122110382;1411192;SISTEMAS OPERACIONAIS;4;60;2024.1;1;-1;EM_CURSO;NORMAL
122110382;1411308;PROJETO DE SOFTWARE;4;60;2024.1;1;-1;EM_CURSO;NORMAL
122110382;1411316;INTELIG?NCIA ARTIFICIAL;4;60;2024.1;2;-1;EM_CURSO;NORMAL
122110386;1307169;L?NGUA PORTUGUESA;4;60;2022.1;2;8.7;APROVADO;NORMAL
122110386;1411167;PROGRAMA??O I;4;60;2022.1;3;10;APROVADO;NORMAL
122110386;1411174;INTRODU??O ? COMPUTA??O;4;60;2022.1;2;8.8;APROVADO;NORMAL
122110386;1411180;LABORAT?RIO DE PROGRAMA??O I;4;60;2022.1;3;10;APROVADO;NORMAL
122110386;1411311;FUND DE MATEM?TICA P/ C.DA COMPUTA??O I;4;60;2022.1;2;10;APROVADO;NORMAL
122110386;1109126;C?LCULO DIFERENCIAL E INTEGRAL I;4;60;2022.2;1;8.4;APROVADO;NORMAL
122110386;1305219;DIREITO E CIDADANIA;4;60;2022.2;1;9.7;APROVADO;NORMAL
122110386;1411168;PROGRAMA??O II;4;60;2022.2;2;9.7;APROVADO;NORMAL
122110386;1411181;LABORAT?RIO DE PROGRAMA??O II;4;60;2022.2;2;9.3;APROVADO;NORMAL
122110386;1411312;FUND DE MATEM?TICA P/ C.DA COMPUTA??O II;4;60;2022.2;1;8.9;APROVADO;NORMAL
122110386;1109131;C?LCULO DIFERENCIAL E INTEGRAL II;4;60;2023.1;4;8.5;APROVADO;NORMAL
122110386;1411304;TEORIA DOS GRAFOS;4;60;2023.1;1;9.4;APROVADO;NORMAL
122110386;1411305;ESTRUTURA DE DADOS;4;60;2023.1;2;8.2;APROVADO;NORMAL
122110386;1411306;LABORATORIO DE ESTRUTURA DE DADOS;4;60;2023.1;2;9.4;APROVADO;NORMAL
122110386;1411307;L?GICA PARA COMPUTA??O;4;60;2023.1;1;8.9;APROVADO;NORMAL
122110386;1114129;INTRODU??O ? PROBABILIDADE;4;60;2023.2;1;10;APROVADO;NORMAL
122110386;1411171;TEORIA DA COMPUTA??O;4;60;2023.2;2;10;APROVADO;NORMAL
122110386;1411172;ESTRUTURAS DE DADOS E ALGORITMOS;4;60;2023.2;;8.2;APROVADO;NORMAL
122110386;1411179;LAB.DE ESTRUTURAS DE DADOS E ALGORITMOS;4;60;2023.2;;9.4;APROVADO;NORMAL
122110386;1411193;BANCO DE DADOS I;4;60;2023.2;1;9;APROVADO;NORMAL
122110386;1411309;PARADIGMAS DE LINGUAGEM DE PROGRAMA??O;4;60;2023.2;1;9.6;APROVADO;NORMAL
122110386;1411310;ORGANIZA??O E ARQUIT. DE COMPUTADORES;4;60;2023.2;1;10;APROVADO;NORMAL
122110386;1109049;?LGEBRA LINEAR I;4;60;2024.1;5;-1;EM_CURSO;NORMAL
122110386;1114222;ESTAT?STICA APLICADA;4;60;2024.1;2;-1;EM_CURSO;NORMAL
122110386;1411190;REDES DE COMPUTADORES;4;60;2024.1;1;-1;EM_CURSO;NORMAL
122110386;1411192;SISTEMAS OPERACIONAIS;4;60;2024.1;1;-1;EM_CURSO;NORMAL
122110386;1411308;PROJETO DE SOFTWARE;4;60;2024.1;1;-1;EM_CURSO;NORMAL
122110386;1411316;INTELIG?NCIA ARTIFICIAL;4;60;2024.1;2;-1;EM_CURSO;NORMAL
122110387;1307169;L?NGUA PORTUGUESA;4;60;2022.1;2;8.7;APROVADO;NORMAL
122110387;1411167;PROGRAMA??O I;4;60;2022.1;2;6.5;APROVADO;NORMAL
122110387;1411174;INTRODU??O ? COMPUTA??O;4;60;2022.1;2;7.1;APROVADO;NORMAL
122110387;1411180;LABORAT?RIO DE PROGRAMA??O I;4;60;2022.1;2;6.5;APROVADO;NORMAL
122110387;1411311;FUND DE MATEM?TICA P/ C.DA COMPUTA??O I;4;60;2022.1;2;8;APROVADO;NORMAL
122110387;1109126;C?LCULO DIFERENCIAL E INTEGRAL I;4;60;2022.2;1;8.1;APROVADO;NORMAL
122110387;1305219;DIREITO E CIDADANIA;4;60;2022.2;1;9.7;APROVADO;NORMAL
122110387;1411168;PROGRAMA??O II;4;60;2022.2;2;8;APROVADO;NORMAL
122110387;1411181;LABORAT?RIO DE PROGRAMA??O II;4;60;2022.2;2;8.5;APROVADO;NORMAL
