ano_formatura_ensino_medio;termo_estado;idade;genero;estado_civil_alunos;nacionalidade;razao_inatividade;tipo_admissao;termo_admissao;politica_afirmativa;tipo_ensino_medio;codigo_curso;codigo_curricular;alunos_ativos;ex_alunos;alunos_inativos
2017;2019.2;24;feminino;solteiro;BRASILEIRA;ABANDONO;sisu;2018.2;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2017;2020.1;24;masculino;solteiro;BRASILEIRA;EXPULSAO;sisu;2018.2;L6;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2016;2022.1;25;masculino;solteiro;BRASILEIRA;DESCONHECIDO;transferencia;2018.2;A0;PRIVADA;14102100;2017;FALSE;TRUE;FALSE
2003;2023.1;38;masculino;casado;BRASILEIRA;DESCONHECIDO;transferencia;2018.2;A0;PRIVADA;14102100;2017;FALSE;TRUE;FALSE
2014;2022.1;28;masculino;solteiro;BRASILEIRA;DESCONHECIDO;transferencia;2018.2;A0;PUBLICA;14102100;2017;FALSE;TRUE;FALSE
2015;2022.1;26;masculino;solteiro;BRASILEIRA;DESCONHECIDO;reopcao;2018.2;A0;PRIVADA;14102100;2017;FALSE;TRUE;FALSE
2014;2020.2;27;masculino;solteiro;BRASILEIRA;ABANDONO;reopcao;2018.2;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2016;2019.1;25;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2018.2;L1;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2015;2023.1;26;masculino;solteiro;BRASILEIRA;DESCONHECIDO;sisu;2018.2;L5;PUBLICA;14102100;2017;FALSE;TRUE;FALSE
2009;2020.1;36;feminino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2018.2;L9;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2018;2023.2;24;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2018;2023.2;22;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2017;2020.1;23;masculino;solteiro;BRASILEIRA;EXPULSAO;sisu;2019.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2018;2022.2;23;masculino;solteiro;BRASILEIRA;DESCONHECIDO;sisu;2019.1;A0;PRIVADA;14102100;2017;FALSE;TRUE;FALSE
2018;2023.2;23;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2018;2023.2;23;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2018;2023.1;23;masculino;solteiro;BRASILEIRA;DESCONHECIDO;sisu;2019.1;A0;PRIVADA;14102100;2017;FALSE;TRUE;FALSE
2018;2023.2;23;feminino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2013;2019.1;28;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2019.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2018;2019.2;23;masculino;desconhecido;BRASILEIRA;EXPULSAO;sisu;2019.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2018;2023.2;23;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2018;2023.2;22;feminino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.1;A0;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2018;2023.1;23;masculino;solteiro;BRASILEIRA;DESCONHECIDO;sisu;2019.1;A0;PRIVADA;14102100;2017;FALSE;TRUE;FALSE
2018;2023.2;23;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2018;2021.2;23;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2019.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2017;2023.2;24;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2018;2022.1;24;masculino;solteiro;BRASILEIRA;EXPULSAO;sisu;2019.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2015;2022.2;26;masculino;solteiro;BRASILEIRA;DESCONHECIDO;sisu;2019.1;A0;PRIVADA;14102100;2017;FALSE;TRUE;FALSE
2018;2019.1;23;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2019.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2018;2023.2;23;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2018;2023.2;23;feminino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2016;2019.2;24;masculino;desconhecido;BRASILEIRA;EXPULSAO;sisu;2019.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2018;2020.1;22;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2019.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2016;2020.1;24;masculino;solteiro;BRASILEIRA;EXPULSAO;sisu;2019.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2018;2023.2;23;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2016;2022.2;25;masculino;solteiro;BRASILEIRA;DESCONHECIDO;sisu;2019.1;A0;PRIVADA;14102100;2017;FALSE;TRUE;FALSE
2008;2023.1;34;masculino;solteiro;BRASILEIRA;EXPULSAO;sisu;2019.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2018;2019.1;23;feminino;solteiro;BRASILEIRA;ABANDONO;sisu;2019.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2017;2023.2;24;masculino;solteiro;BRASILEIRA;DESCONHECIDO;sisu;2019.1;A0;PRIVADA;14102100;2017;FALSE;TRUE;FALSE
2018;2023.2;24;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.1;L2;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2018;2023.2;23;feminino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.1;L2;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2019;2023.1;23;masculino;solteiro;BRASILEIRA;DESCONHECIDO;sisu;2019.1;L2;PUBLICA;14102100;2017;FALSE;TRUE;FALSE
2016;2023.2;26;feminino;casado;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.1;L2;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2018;2023.2;24;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.1;L6;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2018;2023.2;23;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.1;L6;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2018;2022.1;24;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2019.1;L6;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2018;2023.1;25;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2019.1;L6;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2018;2024.1;26;masculino;solteiro;BRASILEIRA;EXPULSAO;sisu;2019.1;L6;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2015;2021.1;25;masculino;solteiro;BRASILEIRA_POR_NATURALIZACAO;ABANDONO;sisu;2019.1;L14;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2003;2019.2;48;masculino;casado;BRASILEIRA;EXPULSAO;sisu;2019.1;L14;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2019;2023.2;25;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.1;L1;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2019;2019.1;22;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2019.1;L1;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2018;2019.1;25;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2019.1;L1;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2018;2023.2;22;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.1;L1;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2018;2023.2;23;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.1;L5;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2017;2023.2;23;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.1;L5;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2012;2020.2;29;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2019.1;L5;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2013;2021.2;29;masculino;solteiro;BRASILEIRA;DESCONHECIDO;transferencia;2019.1;A0;PRIVADA;14102100;2017;FALSE;TRUE;FALSE
2004;2021.2;37;masculino;solteiro;BRASILEIRA;DESCONHECIDO;transferencia;2019.1;A0;PRIVADA;14102100;2017;FALSE;TRUE;FALSE
2015;2023.2;27;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;transferencia;2019.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2018;2023.2;23;feminino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2018;2020.2;23;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2019.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2018;2023.2;22;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2015;2022.2;25;masculino;solteiro;BRASILEIRA;DESCONHECIDO;sisu;2019.1;A0;PRIVADA;14102100;2017;FALSE;TRUE;FALSE
2018;2021.1;23;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2019.1;L2;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2016;2023.2;25;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.1;L2;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2019;2022.2;23;feminino;solteiro;BRASILEIRA;REINGRESSO;sisu;2019.1;L2;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2018;2023.1;24;masculino;solteiro;BRASILEIRA;DESCONHECIDO;sisu;2019.1;L6;PUBLICA;14102100;2017;FALSE;TRUE;FALSE
2015;2022.2;26;feminino;solteiro;BRASILEIRA;DESCONHECIDO;sisu;2019.1;L6;PUBLICA;14102100;2017;FALSE;TRUE;FALSE
2018;2023.2;27;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.1;L1;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2014;2023.2;29;feminino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.1;L1;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2016;2022.2;27;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2019.1;L1;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2018;2023.2;23;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.1;L5;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2018;2023.2;24;feminino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.1;L5;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2014;2022.2;27;masculino;solteiro;BRASILEIRA;DESCONHECIDO;sisu;2019.1;L2;PUBLICA;14102100;2017;FALSE;TRUE;FALSE
2018;2023.2;28;masculino;solteiro;BRASILEIRA;EXPULSAO;sisu;2019.1;L2;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2011;2023.2;30;masculino;solteiro;BRASILEIRA;ABANDONO;reopcao;2019.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2018;2023.1;23;masculino;solteiro;BRASILEIRA;DESCONHECIDO;sisu;2019.1;A0;PRIVADA;14102100;2017;FALSE;TRUE;FALSE
2018;2023.1;22;masculino;solteiro;BRASILEIRA;DESCONHECIDO;sisu;2019.1;A0;PRIVADA;14102100;2017;FALSE;TRUE;FALSE
2018;2020.2;23;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2019.2;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2017;2023.2;24;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.2;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2016;2023.1;24;masculino;solteiro;BRASILEIRA;DESCONHECIDO;sisu;2019.2;A0;PUBLICA;14102100;2017;FALSE;TRUE;FALSE
2018;2023.2;23;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.2;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2014;2023.2;27;masculino;solteiro;BRASILEIRA;EXPULSAO;sisu;2019.2;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2018;2023.2;23;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.2;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2016;2021.1;25;feminino;solteiro;BRASILEIRA;ABANDONO;sisu;2019.2;A0;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2012;2023.1;29;masculino;solteiro;BRASILEIRA;DESCONHECIDO;sisu;2019.2;A0;PRIVADA;14102100;2017;FALSE;TRUE;FALSE
2018;2023.2;23;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.2;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2018;2022.2;23;masculino;solteiro;BRASILEIRA;EXPULSAO;sisu;2019.2;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2017;2023.2;24;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.2;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2017;2023.2;24;feminino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.2;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2018;2023.2;24;feminino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.2;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2018;2023.2;23;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.2;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2017;2021.2;24;masculino;solteiro;BRASILEIRA;EXPULSAO;sisu;2019.2;L2;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2018;2021.2;23;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2019.2;L2;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2018;2024.1;22;masculino;solteiro;BRASILEIRA;EXPULSAO;sisu;2019.2;L6;PUBLICA;14102100;2023;FALSE;FALSE;TRUE
2002;2020.1;39;feminino;casado;BRASILEIRA;REINGRESSO;sisu;2019.2;L14;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2018;2020.2;25;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2019.2;L13;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2018;2023.1;22;feminino;solteiro;BRASILEIRA;DESCONHECIDO;sisu;2019.2;L1;PUBLICA;14102100;2017;FALSE;TRUE;FALSE
2018;2023.2;23;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.2;L1;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2017;2024.1;25;masculino;solteiro;BRASILEIRA;EXPULSAO;sisu;2019.2;L5;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2013;2023.1;29;masculino;solteiro;BRASILEIRA;DESCONHECIDO;sisu;2019.2;A0;PRIVADA;14102100;2017;FALSE;TRUE;FALSE
2017;2023.2;23;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.2;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2016;2023.2;26;feminino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.2;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2015;2023.1;27;masculino;solteiro;BRASILEIRA;DESCONHECIDO;sisu;2019.2;A0;PRIVADA;14102100;2017;FALSE;TRUE;FALSE
2016;2022.2;25;masculino;solteiro;BRASILEIRA;DESCONHECIDO;sisu;2019.2;A0;PRIVADA;14102100;2017;FALSE;TRUE;FALSE
2004;2022.1;37;feminino;solteiro;BRASILEIRA;ABANDONO;sisu;2019.2;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2013;2020.2;28;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2019.2;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2011;2020.2;30;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2019.2;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2010;2020.2;31;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2019.2;L2;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2018;2022.1;24;feminino;solteiro;BRASILEIRA;ABANDONO;sisu;2019.2;L2;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2013;2020.1;31;masculino;solteiro;BRASILEIRA;EXPULSAO;sisu;2019.2;L2;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2015;2020.1;27;masculino;solteiro;BRASILEIRA;REINGRESSO;sisu;2019.2;L2;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2018;2023.1;23;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2019.2;L6;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2017;2023.2;24;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.2;L6;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2018;2022.2;25;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2019.2;L6;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2019;2023.2;23;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.2;L1;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2018;2020.1;22;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2019.2;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2018;2023.2;24;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.2;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2019;2023.2;26;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2019.2;L2;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2013;2023.1;27;masculino;solteiro;BRASILEIRA;DESCONHECIDO;sisu;2019.2;L6;PUBLICA;14102100;2017;FALSE;TRUE;FALSE
2018;2023.2;23;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2019.2;L1;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2017;2022.1;24;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2019.2;L1;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2017;2023.1;24;masculino;solteiro;BRASILEIRA;EXPULSAO;sisu;2019.2;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2008;2020.1;32;feminino;solteiro;BRASILEIRA;EXPULSAO;sisu;2019.2;L6;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2018;2022.2;24;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2019.2;L5;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2011;2022.2;30;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2019.2;L1;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2017;2022.2;23;masculino;solteiro;BRASILEIRA;ABANDONO;transferencia;2019.2;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2016;2023.2;25;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;transferencia;2019.2;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2009;2022.2;33;masculino;solteiro;BRASILEIRA;ABANDONO;transferencia;2019.2;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2010;2023.2;32;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;graduado;2019.2;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2017;2023.2;23;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;reopcao;2019.2;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2017;2023.1;25;masculino;solteiro;BRASILEIRA;EXPULSAO;reopcao;2019.2;A0;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2016;2023.1;25;masculino;solteiro;BRASILEIRA;ABANDONO;transferencia;2019.2;A0;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2010;2023.2;31;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;graduado;2019.2;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2013;2023.1;28;masculino;solteiro;BRASILEIRA;EXPULSAO;sisu;2019.2;L2;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2007;2021.2;36;masculino;solteiro;BRASILEIRA;DESCONHECIDO;sisu;2019.2;L6;PUBLICA;14102100;2017;FALSE;TRUE;FALSE
2019;2020.2;23;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2020.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2019;2023.2;22;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2020.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2019;2022.2;22;masculino;casado;BRASILEIRA;ABANDONO;sisu;2020.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2012;2023.2;28;masculino;solteiro;BRASILEIRA_POR_NATURALIZACAO;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2020.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2015;2020.2;27;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2020.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2019;2024.1;22;masculino;solteiro;BRASILEIRA;EXPULSAO;sisu;2020.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2008;2022.1;33;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2020.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2019;2023.1;22;masculino;casado;BRASILEIRA;ABANDONO;sisu;2020.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2019;2023.1;22;masculino;solteiro;BRASILEIRA;EXPULSAO;sisu;2020.1;L2;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2019;2022.1;23;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2020.1;L6;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2019;2021.1;22;feminino;solteiro;BRASILEIRA;ABANDONO;sisu;2020.1;L6;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2019;2024.1;22;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2020.1;L6;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2019;2020.2;22;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2020.1;L6;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2002;2020.2;39;feminino;casado;BRASILEIRA;ABANDONO;sisu;2020.1;L14;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2017;2020.2;26;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2020.1;L14;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2019;2023.1;23;masculino;solteiro;BRASILEIRA;TRANSFERENCIA;sisu;2020.1;L14;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2016;2020.1;25;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2020.1;L5;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2018;2023.2;23;masculino;solteiro;BRASILEIRA;ABANDONO;reopcao;2020.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2013;2021.1;29;masculino;solteiro;BRASILEIRA;ABANDONO;transferencia;2020.1;A0;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2013;2020.2;27;masculino;solteiro;BRASILEIRA;ABANDONO;transferencia;2020.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2015;2023.2;26;masculino;solteiro;BRASILEIRA;EXPULSAO;sisu;2020.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2000;2021.1;42;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2020.1;L2;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2017;2023.2;24;feminino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2020.1;L2;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2018;2023.2;24;feminino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;sisu;2020.1;L2;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2016;2020.2;26;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2020.1;L2;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2016;2022.2;26;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2020.1;L2;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2014;2022.1;29;masculino;solteiro;BRASILEIRA;DESCONHECIDO;sisu;2020.1;L2;PUBLICA;14102100;2017;FALSE;TRUE;FALSE
2017;2023.2;24;masculino;solteiro;BRASILEIRA;CONCLUIU_MAS_NAO_COLOU_GRAU;reopcao;2020.1;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2019;2022.1;23;feminino;solteiro;BRASILEIRA;ABANDONO;sisu;2020.1;L2;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2019;2022.2;22;masculino;solteiro;BRASILEIRA;ABANDONO;sisu;2020.1;L1;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
